X,Y,year,owner_id,datetaken_dss,gap_lc_code,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,datetaken,datetakengranularity,datetakenunknown,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_family,geo_is_friend,geo_is_contact,geo_is_public,url_o,height_o,width_o,url_z,height_z,width_z,site,datetaken_doy,date,month,URL,Hyperlink,is_useful_pheno,has_flower,note
-1557363,1928882,2013,99491151@N00 9993194145,222,183,9993194145,99491151@N00,efcc03f038,7316,8,"Great Basin National Park (White Pine County, Nevada)",1,0,0,1380433279,8/10/13 6:36,0,0,landscapes nevada nv nationalparks greatbasinnationalpark whitepinecounty nationalparksystem,39.03387,-114.2715,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7316/9993194145_efcc03f038_z.jpg,480,640,GreatBasinNationalPark,222,8/10/13,8,http://flickr.com/photos/99491151@N00/9993194145,http://flickr.com/photos/99491151@N00/9993194145,Y,Y,
-1561482,1919405,2012,47409156@N03 7328347814,133,443,7328347814,47409156@N03,05bedd67b6,7224,8,Johnson Lake,1,0,0,1338740333,5/12/12 0:06,0,0,NA,38.94385,-114.2975,16,0,74EpaYdTUb5b2WdO,2347587,0,0,0,1,https://farm8.staticflickr.com/7224/7328347814_af2c0f8334_o.jpg,1684,2424,https://farm8.staticflickr.com/7224/7328347814_05bedd67b6_z.jpg,444,640,GreatBasinNationalPark,133,5/12/12,5,http://flickr.com/photos/47409156@N03/7328347814,http://flickr.com/photos/47409156@N03/7328347814,Y,N,
-1562280,1921189,2012,30587384@N08 8137240225,215,146,8137240225,30587384@N08,fdd49a40e9,8469,9,IMG_3733,1,0,0,1351566992,8/2/12 6:11,0,0,select,38.95811,-114.3106,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8469/8137240225_fdd49a40e9_z.jpg,640,480,GreatBasinNationalPark,215,8/2/12,8,http://flickr.com/photos/30587384@N08/8137240225,http://flickr.com/photos/30587384@N08/8137240225,N,N,
-1560864,1926792,2014,40588710@N06 14087991089,144,151,14087991089,40588710@N06,af1111f474,5526,6,5/24/14 18:14,1,0,0,1401114788,5/24/14 18:14,0,0,photostream,39.00959,-114.3069,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm6.staticflickr.com/5526/14087991089_47b2851292_o.jpg,3264,2448,https://farm6.staticflickr.com/5526/14087991089_af1111f474_z.jpg,640,480,GreatBasinNationalPark,144,5/24/14,5,http://flickr.com/photos/40588710@N06/14087991089,http://flickr.com/photos/40588710@N06/14087991089,Y,N,
-1561891,1924350,2009,93452909@N00 3728354234,191,549,3728354234,93452909@N00,57717ce43c,2590,3,"Mary, me and Jerry at Wheeler Peak",1,0,0,1247792635,7/10/09 8:54,0,0,hiking nevada wheelerpeak marye greatbasinnationalpark jbrew bdgroup jerryb sw2009 bestsw2009,38.98645,-114.3132,14,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm3.staticflickr.com/2590/3728354234_77329de4c6_o.jpg,1504,2697,https://farm3.staticflickr.com/2590/3728354234_57717ce43c_z.jpg,357,640,GreatBasinNationalPark,191,7/10/09,7,http://flickr.com/photos/93452909@N00/3728354234,http://flickr.com/photos/93452909@N00/3728354234,Y,N,
-1560750,1925896,2016,119872227@N08 29539195581,247,152,29539195581,119872227@N08,95876b6b47,8213,9,Lonely Pine,1,0,0,1473641676,9/3/16 5:08,0,0,dualiso baker nevada unitedstates us,39.00194,-114.3036,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm9.staticflickr.com/8213/29539195581_980e60e982_o.jpg,3670,5496,https://farm9.staticflickr.com/8213/29539195581_95876b6b47_z.jpg,428,640,GreatBasinNationalPark,247,9/3/16,9,http://flickr.com/photos/119872227@N08/29539195581,http://flickr.com/photos/119872227@N08/29539195581,Y,N,
-1557931,1927442,2011,36386822@N07 6211646107,255,184,6211646107,36386822@N07,8cb370ae26,6044,7,Mather Point,1,0,0,1317757255,9/12/11 11:25,0,0,landscape photo rocks nevada overlook forests matherpoint greatbasinnationalpark,39.02029,-114.2748,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm7.staticflickr.com/6044/6211646107_8cb370ae26_z.jpg,640,428,GreatBasinNationalPark,255,9/12/11,9,http://flickr.com/photos/36386822@N07/6211646107,http://flickr.com/photos/36386822@N07/6211646107,Y,Y,
-1560894,1926905,2011,96104118@N04 8880298950,193,151,8880298950,96104118@N04,b0d7af8a91,5324,6,Great Basin NP,1,0,0,1369848492,7/12/11 15:43,0,0,great basin,39.01053,-114.3075,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5324/8880298950_b0d7af8a91_z.jpg,640,427,GreatBasinNationalPark,193,7/12/11,7,http://flickr.com/photos/96104118@N04/8880298950,http://flickr.com/photos/96104118@N04/8880298950,Y,N,
-1557020,1926421,2011,7630637@N02 6669424319,335,184,6669424319,7630637@N02,30cbc64d85,7166,8,Great Basin National Park,1,0,0,1326146570,12/1/11 10:23,0,0,nevada greatbasinnationalpark,39.0129,-114.2621,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7166/6669424319_30cbc64d85_z.jpg,427,640,GreatBasinNationalPark,335,12/1/11,12,http://flickr.com/photos/7630637@N02/6669424319,http://flickr.com/photos/7630637@N02/6669424319,Y,N,
-1561891,1924350,2009,93452909@N00 3728362564,191,549,3728362564,93452909@N00,0333d97f1f,2669,3,Me at Wheeler Peak,1,0,0,1247792888,7/10/09 9:15,0,0,hiking nevada wheelerpeak greatbasinnationalpark jbrew bdgroup sw2009,38.98645,-114.3132,14,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm3.staticflickr.com/2669/3728362564_d5095988f3_o.jpg,2448,3264,https://farm3.staticflickr.com/2669/3728362564_0333d97f1f_z.jpg,480,640,GreatBasinNationalPark,191,7/10/09,7,http://flickr.com/photos/93452909@N00/3728362564,http://flickr.com/photos/93452909@N00/3728362564,Y,N,
-1560448,1926860,2016,14384441@N00 29010812764,243,184,29010812764,14384441@N00,91c2eda899,8695,9,"this was NOT our campground scene when we got up today, but we just drove back past Great Basin NP, so here's a snap from our morning after camping there two weeks ago...",1,0,0,1473702887,8/30/16 6:07,0,0,instagramapp square squareformat iphoneography uploaded:by=instagram lofi,39.0109,-114.3023,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8695/29010812764_91c2eda899_z.jpg,479,640,GreatBasinNationalPark,243,8/30/16,8,http://flickr.com/photos/14384441@N00/29010812764,http://flickr.com/photos/14384441@N00/29010812764,Y,N,
-1561964,1924286,2015,72063229@N00 23894700643,260,549,23894700643,72063229@N00,1351e5d57c,1495,2,Fellow Hiker on Ridgeline of Wheeler Peak,1,0,0,1453392240,9/17/15 16:03,0,0,nps hiking nevada wheelerpeak greatbasinnationalpark,38.98577,-114.3139,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm2.staticflickr.com/1495/23894700643_1351e5d57c_z.jpg,427,640,GreatBasinNationalPark,260,9/17/15,9,http://flickr.com/photos/72063229@N00/23894700643,http://flickr.com/photos/72063229@N00/23894700643,Y,N,
-1562280,1921189,2012,30587384@N08 8137262204,215,146,8137262204,30587384@N08,8fbabc0241,8043,9,IMG_3766,1,0,0,1351567007,8/2/12 6:30,0,0,select,38.95811,-114.3106,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8043/8137262204_8fbabc0241_z.jpg,480,640,GreatBasinNationalPark,215,8/2/12,8,http://flickr.com/photos/30587384@N08/8137262204,http://flickr.com/photos/30587384@N08/8137262204,N,N,
-1557893,1927461,2009,37469042@N06 3805885913,217,184,3805885913,37469042@N06,a58cd807b9,2534,3,DSCN2305,1,0,0,1249872900,8/5/09 16:32,0,0,nevada 080609,39.02052,-114.2744,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm3.staticflickr.com/2534/3805885913_b27de81c22_o.jpg,960,1280,https://farm3.staticflickr.com/2534/3805885913_a58cd807b9_z.jpg?zz=1,480,640,GreatBasinNationalPark,217,8/5/09,8,http://flickr.com/photos/37469042@N06/3805885913,http://flickr.com/photos/37469042@N06/3805885913,Y,N,
-1560894,1926905,2011,96104118@N04 8879665981,193,151,8879665981,96104118@N04,8723e856e4,8404,9,Great Basin NP,1,0,0,1369848493,7/12/11 15:43,0,0,great basin,39.01053,-114.3075,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8404/8879665981_8723e856e4_z.jpg,427,640,GreatBasinNationalPark,193,7/12/11,7,http://flickr.com/photos/96104118@N04/8879665981,http://flickr.com/photos/96104118@N04/8879665981,Y,N,
-1560894,1926905,2011,96104118@N04 8879503211,193,151,8879503211,96104118@N04,896f6cf521,7435,8,Great Basin NP,1,0,0,1369848503,7/12/11 16:05,0,0,great basin,39.01053,-114.3075,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7435/8879503211_896f6cf521_z.jpg,427,640,GreatBasinNationalPark,193,7/12/11,7,http://flickr.com/photos/96104118@N04/8879503211,http://flickr.com/photos/96104118@N04/8879503211,Y,N,
-1560846,1923789,2013,97660802@N07 9687506487,248,549,9687506487,97660802@N07,ebe7ee4cb6,7354,8,Day 6: Great Basin - 60,1,0,0,1378513127,9/5/13 17:16,0,0,nationalpark greatbasin,38.98333,-114.3,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm8.staticflickr.com/7354/9687506487_f155e09fde_o.jpg,3216,4288,https://farm8.staticflickr.com/7354/9687506487_ebe7ee4cb6_z.jpg,480,640,GreatBasinNationalPark,248,9/5/13,9,http://flickr.com/photos/97660802@N07/9687506487,http://flickr.com/photos/97660802@N07/9687506487,Y,N,
-1560813,1926110,2015,12740582@N06 20752075561,231,146,20752075561,12740582@N06,2d377487ef,5662,6,P1180989,1,0,0,1440114801,8/19/15 10:20,0,0,NA,39.00371,-114.3048,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm6.staticflickr.com/5662/20752075561_883a496fa2_o.jpg,1200,2133,https://farm6.staticflickr.com/5662/20752075561_2d377487ef_z.jpg,360,640,GreatBasinNationalPark,231,8/19/15,8,http://flickr.com/photos/12740582@N06/20752075561,http://flickr.com/photos/12740582@N06/20752075561,Y,N,
-1562245,1924729,2014,64539377@N05 14416659369,188,549,14416659369,64539377@N05,cdde6f424b,5515,6,Great Basin National Park: Big Bald,1,0,0,1404810138,7/7/14 12:04,0,0,trees mountain lake mountains tree clouds canon landscape photography day cloudy nps hiking nevada lakes nationalparks greatbasinnationalpark awesomeclouds stellalake nevadaphotography,38.98917,-114.3181,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm6.staticflickr.com/5515/14416659369_4d7e5d783c_o.jpg,2448,3264,https://farm6.staticflickr.com/5515/14416659369_cdde6f424b_z.jpg,480,640,GreatBasinNationalPark,188,7/7/14,7,http://flickr.com/photos/64539377@N05/14416659369,http://flickr.com/photos/64539377@N05/14416659369,Y,Y,
-1562280,1921189,2012,30587384@N08 8137221883,215,146,8137221883,30587384@N08,1d12462b44,8044,9,IMG_3806,1,0,0,1351567032,8/2/12 6:51,0,0,select,38.95811,-114.3106,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8044/8137221883_1d12462b44_z.jpg,480,640,GreatBasinNationalPark,215,8/2/12,8,http://flickr.com/photos/30587384@N08/8137221883,http://flickr.com/photos/30587384@N08/8137221883,N,N,
-1556595,1926272,2013,55198400@N05 9019693206,149,184,9019693206,55198400@N05,4f600814f6,3694,4,Mountain Stream,1,0,0,1370984580,5/29/13 17:24,0,0,light snow tree nature water rock creek landscape nevada greatbasinnationalpark lehmancreek,39.01232,-114.2569,14,0,74EpaYdTUb5b2WdO,2347587,0,0,0,1,NA,NA,NA,https://farm4.staticflickr.com/3694/9019693206_4f600814f6_z.jpg,427,640,GreatBasinNationalPark,149,5/29/13,5,http://flickr.com/photos/55198400@N05/9019693206,http://flickr.com/photos/55198400@N05/9019693206,Y,N,
-1560208,1925984,2012,41047258@N00 7316209110,152,152,7316209110,41047258@N00,8ce493ab3f,7088,8,Grain in the Bristlecone,1,0,0,1338580594,5/31/12 15:50,0,0,blackandwhite bw usa nature forest outdoors nationalpark hiking 11 noflash iphone wheelerpeak greatbasinnationalpark bristleconepinetree hipstamatic claunch72monochromefilm wattslens oldestorganismontheplanet 2448x2448 etsypos,39.00364,-114.2976,14,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm8.staticflickr.com/7088/7316209110_8ce493ab3f_z.jpg,640,640,GreatBasinNationalPark,152,5/31/12,5,http://flickr.com/photos/41047258@N00/7316209110,http://flickr.com/photos/41047258@N00/7316209110,N,N,
-1561964,1924286,2015,72063229@N00 24234642280,260,549,24234642280,72063229@N00,4249276ca4,1658,2,Mountain and More Mountain,1,0,0,1453429526,9/17/15 16:51,0,0,high desert nps hiking nevada wheelerpeak greatbasinnationalpark,38.98577,-114.3139,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm2.staticflickr.com/1658/24234642280_4249276ca4_z.jpg,640,427,GreatBasinNationalPark,260,9/17/15,9,http://flickr.com/photos/72063229@N00/24234642280,http://flickr.com/photos/72063229@N00/24234642280,Y,N,
-1560438,1926867,2016,14384441@N00 29682904011,242,184,29682904011,14384441@N00,ee1c0fa627,8801,9,view of Wheeler Peak from our campsite,1,0,0,1474210439,8/29/16 17:40,0,0,NA,39.01098,-114.3022,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8801/29682904011_ee1c0fa627_z.jpg,480,640,GreatBasinNationalPark,242,8/29/16,8,http://flickr.com/photos/14384441@N00/29682904011,http://flickr.com/photos/14384441@N00/29682904011,N,N,
-1560946,1925427,2012,38745062@N02 8070881480,280,549,8070881480,38745062@N02,b5d4c18f18,8176,9,Wheeler Peak from Glacier Trail,1,0,0,1349794212,10/6/12 18:20,0,0,nevada wheelerpeak bristleconepine greatbasinnationalpark glaciertrail,38.9975,-114.3048,16,0,74EpaYdTUb5b2WdO,2347587,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8176/8070881480_b5d4c18f18_z.jpg,480,640,GreatBasinNationalPark,280,10/6/12,10,http://flickr.com/photos/38745062@N02/8070881480,http://flickr.com/photos/38745062@N02/8070881480,Y,N,
-1560940,1927030,2012,31437246@N03 8083402922,282,148,8083402922,31437246@N03,a5585cdf1f,8332,9,IMG_2291,1,0,0,1350151690,10/8/12 9:36,0,0,NA,39.01155,-114.3083,15,0,74EpaYdTUb5b2WdO,2347587,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8332/8083402922_a5585cdf1f_z.jpg,640,480,GreatBasinNationalPark,282,10/8/12,10,http://flickr.com/photos/31437246@N03/8083402922,http://flickr.com/photos/31437246@N03/8083402922,Y,N,
-1560587,1931526,2013,97282739@N07 9435134070,206,272,9435134070,97282739@N07,a69b0bbcc4,7340,8,Dendroglyph,1,0,0,1375605393,7/25/13 15:48,0,0,baker unitedstates nevada greatbasinnationalpark,39.05152,-114.3143,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm8.staticflickr.com/7340/9435134070_de0f65c135_o.jpg,4928,3264,https://farm8.staticflickr.com/7340/9435134070_a69b0bbcc4_z.jpg,640,424,GreatBasinNationalPark,206,7/25/13,7,http://flickr.com/photos/97282739@N07/9435134070,http://flickr.com/photos/97282739@N07/9435134070,N,N,
-1560496,1926838,2015,74403697@N02 21456413360,261,146,21456413360,74403697@N02,6d9e08b9e1,712,1,DSCN0909,1,0,0,1442985574,9/18/15 18:24,0,0,NA,39.01062,-114.3028,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm1.staticflickr.com/712/21456413360_6d9e08b9e1_z.jpg,430,640,GreatBasinNationalPark,261,9/18/15,9,http://flickr.com/photos/74403697@N02/21456413360,http://flickr.com/photos/74403697@N02/21456413360,Y,N,
-1562280,1921189,2012,30587384@N08 8137277168,212,146,8137277168,30587384@N08,6d23be8cb6,8056,9,IMG_3636,1,0,0,1351566966,7/30/12 16:55,0,0,select,38.95811,-114.3106,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8056/8137277168_6d23be8cb6_z.jpg,480,640,GreatBasinNationalPark,212,7/30/12,7,http://flickr.com/photos/30587384@N08/8137277168,http://flickr.com/photos/30587384@N08/8137277168,Y,N,
-1561929,1926617,2016,13604127@N06 30140768700,184,146,30140768700,13604127@N06,82e63f9743,5601,6,"Great Basin National Park, Alpine Lakes Trail, Stella Lake",1,0,0,1476921657,7/2/16 15:03,0,0,basinandrangeprovince greatbasindesert lake nationalparkservice nevada nps whitepinecounty baker unitedstates us,39.00624,-114.3187,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm6.staticflickr.com/5601/30140768700_6189be5183_o.jpg,1024,683,https://farm6.staticflickr.com/5601/30140768700_82e63f9743_z.jpg,640,427,GreatBasinNationalPark,184,7/2/16,7,http://flickr.com/photos/13604127@N06/30140768700,http://flickr.com/photos/13604127@N06/30140768700,N,N,
-1561891,1924350,2009,93452909@N00 3727557279,191,549,3727557279,93452909@N00,6884cc58a1,3465,4,Wheeler Peak Summit,1,0,0,1247792727,7/10/09 9:06,0,0,snow hiking nevada wheelerpeak greatbasinnationalpark bdgroup sw2009,38.98645,-114.3132,14,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm4.staticflickr.com/3465/3727557279_7b06922b41_o.jpg,2448,3264,https://farm4.staticflickr.com/3465/3727557279_6884cc58a1_z.jpg,480,640,GreatBasinNationalPark,191,7/10/09,7,http://flickr.com/photos/93452909@N00/3727557279,http://flickr.com/photos/93452909@N00/3727557279,Y,N,
-1554416,1923404,2016,91354898@N04 28555012305,177,316,28555012305,91354898@N04,00386afb68,8701,9,20160625_163100,1,0,0,1469511413,6/25/16 16:30,0,0,NA,38.99091,-114.2256,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm9.staticflickr.com/8701/28555012305_01f396695e_o.jpg,3024,4032,https://farm9.staticflickr.com/8701/28555012305_00386afb68_z.jpg,480,640,GreatBasinNationalPark,177,6/25/16,6,http://flickr.com/photos/91354898@N04/28555012305,http://flickr.com/photos/91354898@N04/28555012305,Y,Y,
-1561964,1924286,2015,72063229@N00 23899432043,260,549,23899432043,72063229@N00,c6e6a0ae8b,1534,2,So Just This Big Push Now,1,0,0,1453411166,9/17/15 16:37,0,0,nps hiking nevada alpine wheelerpeak peakbagging greatbasinnationalpark getoutside,38.98577,-114.3139,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm2.staticflickr.com/1534/23899432043_c6e6a0ae8b_z.jpg,427,640,GreatBasinNationalPark,260,9/17/15,9,http://flickr.com/photos/72063229@N00/23899432043,http://flickr.com/photos/72063229@N00/23899432043,Y,N,
-1560438,1926867,2016,14384441@N00 30392133890,242,184,30392133890,14384441@N00,4c32a1f7ef,5693,6,wheeler peak,1,0,0,1477932827,8/29/16 18:41,0,0,aspen trees wheelerpeak mountain meadow greatbasinnp nevada film instant theimpossibleproject color600 slr680,39.01098,-114.3022,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5693/30392133890_4c32a1f7ef_z.jpg,640,616,GreatBasinNationalPark,242,8/29/16,8,http://flickr.com/photos/14384441@N00/30392133890,http://flickr.com/photos/14384441@N00/30392133890,N,N,
-1557056,1920124,2012,15294797@N08 8421466123,133,184,8421466123,15294797@N08,cfd51a5474,8185,9,Xanthoria lichen and some other stuff,1,0,0,1359339540,5/12/12 15:38,0,0,park usa unitedstates nevada unitedstatesofamerica nv national lichen greatbasin xanthoria whitepinecounty,38.95769,-114.2485,16,0,74EpaYdTUb5b2WdO,2347587,0,0,0,1,https://farm9.staticflickr.com/8185/8421466123_62781dba13_o.jpg,1875,2500,https://farm9.staticflickr.com/8185/8421466123_cfd51a5474_z.jpg,480,640,GreatBasinNationalPark,133,5/12/12,5,http://flickr.com/photos/15294797@N08/8421466123,http://flickr.com/photos/15294797@N08/8421466123,Y,Y,
-1560955,1925607,2010,86942182@N00 4854980275,214,151,4854980275,86942182@N00,066f47d75d,4080,5,glacier trail,1,0,0,1280799666,8/2/10 5:24,0,0,nevada great peak basin glacier trail wheeler moldie13 mxiii,38.99906,-114.3053,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm5.staticflickr.com/4080/4854980275_e6d1bf10f0_o.jpg,2736,3648,https://farm5.staticflickr.com/4080/4854980275_066f47d75d_z.jpg,480,640,GreatBasinNationalPark,214,8/2/10,8,http://flickr.com/photos/86942182@N00/4854980275,http://flickr.com/photos/86942182@N00/4854980275,Y,N,
-1562280,1921189,2012,30587384@N08 8137252146,215,146,8137252146,30587384@N08,22fb99dd4a,8329,9,IMG_3799,1,0,0,1351567030,8/2/12 6:45,0,0,select,38.95811,-114.3106,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8329/8137252146_22fb99dd4a_z.jpg,480,640,GreatBasinNationalPark,215,8/2/12,8,http://flickr.com/photos/30587384@N08/8137252146,http://flickr.com/photos/30587384@N08/8137252146,N,N,
-1557212,1926917,2015,27985945@N00 19226885551,52,184,19226885551,27985945@N00,412551722a,472,1,Trail - Great Basin National Park - Nevada - 21 February 2015,1,0,0,1435466837,2/21/15 20:00,0,0,park county usa white mountains west nature pine natural nevada unitedstatesofamerica great basin national western,39.01692,-114.2654,14,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm1.staticflickr.com/472/19226885551_412551722a_z.jpg,426,640,GreatBasinNationalPark,52,2/21/15,2,http://flickr.com/photos/27985945@N00/19226885551,http://flickr.com/photos/27985945@N00/19226885551,Y,N,
-1553127,1915036,2016,58057789@N04 31866739476,304,183,31866739476,58057789@N04,8c42098889,592,1,Bonita Mine Camp,1,0,0,1482813204,10/30/16 12:51,0,0,tamron2470mm,38.91981,-114.1923,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm1.staticflickr.com/592/31866739476_8c42098889_z.jpg,427,640,GreatBasinNationalPark,304,10/30/16,10,http://flickr.com/photos/58057789@N04/31866739476,http://flickr.com/photos/58057789@N04/31866739476,Y,N,
-1560354,1926851,2015,74403697@N02 21457535919,261,183,21457535919,74403697@N02,8311ee1ef4,749,1,DSCN0914,1,0,0,1442985614,9/18/15 18:28,0,0,NA,39.01098,-114.3012,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm1.staticflickr.com/749/21457535919_8311ee1ef4_z.jpg,480,640,GreatBasinNationalPark,261,9/18/15,9,http://flickr.com/photos/74403697@N02/21457535919,http://flickr.com/photos/74403697@N02/21457535919,Y,N,
-1560955,1925607,2010,86942182@N00 4855608594,214,151,4855608594,86942182@N00,8d5667fcbf,4121,5,glacier trail,1,0,0,1280799832,8/2/10 5:35,0,0,nevada great peak basin glacier trail wheeler moldie13 mxiii,38.99906,-114.3053,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm5.staticflickr.com/4121/4855608594_b6ac341ab6_o.jpg,2736,3648,https://farm5.staticflickr.com/4121/4855608594_8d5667fcbf_z.jpg,480,640,GreatBasinNationalPark,214,8/2/10,8,http://flickr.com/photos/86942182@N00/4855608594,http://flickr.com/photos/86942182@N00/4855608594,Y,N,
-1560981,1925248,2015,12740582@N06 20558502309,231,549,20558502309,12740582@N06,02dc5f7bb9,710,1,DSC07508 Great Basin National Park,1,0,0,1440115084,8/19/15 10:49,0,0,NA,38.99587,-114.3048,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm1.staticflickr.com/710/20558502309_0c9ddda4f9_o.jpg,2133,1200,https://farm1.staticflickr.com/710/20558502309_02dc5f7bb9_z.jpg,640,360,GreatBasinNationalPark,231,8/19/15,8,http://flickr.com/photos/12740582@N06/20558502309,http://flickr.com/photos/12740582@N06/20558502309,N,N,
-1558181,1918973,2011,64517504@N07 6710559497,129,184,6710559497,64517504@N07,078cdb376b,7033,8,Airstream snow at Great Basin,1,0,0,1326751356,5/9/11 10:18,0,0,airstream,38.9457,-114.2588,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm8.staticflickr.com/7033/6710559497_6f1d228503_o.jpg,2520,3776,https://farm8.staticflickr.com/7033/6710559497_078cdb376b_z.jpg,427,640,GreatBasinNationalPark,129,5/9/11,5,http://flickr.com/photos/64517504@N07/6710559497,http://flickr.com/photos/64517504@N07/6710559497,Y,N,
-1561403,1928282,2012,10725258@N00 8182629980,318,549,8182629980,10725258@N00,df0ecfd47f,8064,9,"Wheeler Peak Summit Trail, 4 shot version",1,0,0,1352827259,11/13/12 10:20,0,1,panorama nevada trail greatbasin wheelerpeak greatbasinnationalpark atps2012 wheelerpeaksummittrail,39.02172,-114.3164,14,0,Co_gXnFTUb6WVVw4,2347603,0,0,0,1,NA,NA,NA,https://farm9.staticflickr.com/8064/8182629980_df0ecfd47f_z.jpg,175,640,GreatBasinNationalPark,318,11/13/12,11,http://flickr.com/photos/10725258@N00/8182629980,http://flickr.com/photos/10725258@N00/8182629980,Y,N,
-1561226,1926368,2010,86942182@N00 4855718590,214,151,4855718590,86942182@N00,ce7589c791,4098,5,bristlecone pine trail,1,0,0,1280801990,8/2/10 7:51,0,0,pine nevada great basin trail bristlecone moldie13 mxiii,39.00526,-114.3101,15,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm5.staticflickr.com/4098/4855718590_16683f5370_o.jpg,3648,2736,https://farm5.staticflickr.com/4098/4855718590_ce7589c791_z.jpg,640,480,GreatBasinNationalPark,214,8/2/10,8,http://flickr.com/photos/86942182@N00/4855718590,http://flickr.com/photos/86942182@N00/4855718590,Y,N,
-1561862,1926201,2009,93452909@N00 3728345694,191,152,3728345694,93452909@N00,0e72c84048,3439,4,Wheeler Peak,1,0,0,1247792356,7/10/09 6:41,0,0,hiking nevada wheelerpeak greatbasinnationalpark bdgroup sw2009,39.00271,-114.317,14,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,https://farm4.staticflickr.com/3439/3728345694_4252f54a86_o.jpg,2448,3264,https://farm4.staticflickr.com/3439/3728345694_0e72c84048_z.jpg,480,640,GreatBasinNationalPark,191,7/10/09,7,http://flickr.com/photos/93452909@N00/3728345694,http://flickr.com/photos/93452909@N00/3728345694,Y,N,
-1560797,1925967,2015,74403697@N02 21653450461,261,151,21653450461,74403697@N02,b48bd89122,5649,6,DSCN0903,1,0,0,1442985540,9/18/15 17:15,0,0,NA,39.00248,-114.3043,16,0,8SEH4pJQUL.YTP890Q,12589247,0,0,0,1,NA,NA,NA,https://farm6.staticflickr.com/5649/21653450461_b48bd89122_z.jpg,640,480,GreatBasinNationalPark,261,9/18/15,9,http://flickr.com/photos/74403697@N02/21653450461,http://flickr.com/photos/74403697@N02/21653450461,Y,N,
